geoid,all_vmt_hh,hh,carownership_expense_hh,driving_cost_year,vehicle,average_veh,veh_hh,transitcost_hh,medincome,totpop,rent_cost,housing_mortgage,ave_housing_yearly,ave_housing_monthly,combined H+T
484530025001,4587.91158240029,358.0,10515.6,945.3945815733672,762.0,2.5,2.128491620111732,52.75993658890823,183654.0,1139.0,0.0,2907.0,17442.0,1453.5,28955.754518162277
484530025002,5222.042461500188,588.0,9040.395,948.7199471321494,976.0,2.1,1.6598639455782314,45.3494773081132,106019.0,1380.0,1978.0,2599.0,28830.734693877548,2402.561224489796,38865.19911831781
484530025003,4307.313103413256,1078.0,5488.619999999999,735.2683002174489,1691.0,1.7,1.5686456400742117,142.23245155726408,64107.0,1809.0,1237.0,1972.0,17527.63636363636,1460.6363636363635,23893.75711541107
484530025004,3009.395056026194,979.0,3691.95,546.7349489212536,1209.0,1.5,1.2349336057201226,19.293214809835696,59611.0,1728.0,1217.0,0.0,13813.38508682329,1151.1154239019409,18071.36325055438
484539800001,15533.89063348124,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484910201051,5141.681231711541,773.0,5488.619999999999,877.6968678001838,0.0,1.7,0.0,0.0,67218.0,1352.0,0.0,1814.0,21204.79172056921,1767.0659767141008,27571.108588369392
484910201052,5883.335059950084,1318.0,9040.395,1068.8609616232557,2248.0,2.1,1.7056145675265555,0.0,78170.0,2657.0,1801.0,1940.0,23107.884673748107,1925.6570561456756,33217.14063537136
484910201053,3755.845782222443,1450.0,10515.6,773.9373760731039,2709.0,2.5,1.8682758620689652,0.0,97024.0,2982.0,1790.0,2150.0,25382.896551724138,2115.241379310345,36672.43392779724
484910201061,6979.096859966505,1027.0,10515.6,1438.1271820927534,0.0,2.5,0.0,0.0,156793.0,2974.0,0.0,2646.0,31009.98636806232,2584.16553067186,42963.71355015507
484910201062,11089.241863533432,632.0,10515.6,2285.07219096324,1333.0,2.5,2.1091772151898733,0.0,117237.0,1849.0,2020.0,2024.0,24278.050632911392,2023.1708860759493,37078.72282387463
484910201071,5497.467308396681,815.0,5488.619999999999,938.430373251185,0.0,1.7,0.0,0.0,54566.0,1282.0,0.0,1419.0,15586.36564417178,1298.8638036809816,22013.416017422962
484910201072,4274.477300635554,1223.0,5488.619999999999,729.6631528053639,0.0,1.7,0.0,0.0,79646.0,2057.0,1640.0,1431.0,17272.48405560098,1439.3736713000817,23490.767208406345
484910201073,4306.201450369875,1301.0,5488.619999999999,735.0785384741035,1776.0,1.7,1.3651037663335897,0.0,49816.0,2203.0,1722.0,1236.0,15777.850883935433,1314.8209069946197,22001.549422409535
484910201081,8849.680850484398,292.0,10515.6,1823.5836010432456,701.0,2.5,2.400684931506849,0.0,124423.0,715.0,769.0,2463.0,28302.90410958904,2358.575342465753,40642.08771063229
484910201082,4423.761948888785,349.0,10515.6,911.5695674461678,0.0,2.5,0.0,0.0,119375.0,1252.0,0.0,1762.0,20356.401146131808,1696.3667621776503,31783.570713577974
484910201083,4450.670189802272,542.0,9040.395,808.5800945323648,866.0,2.1,1.5977859778597785,0.0,56875.0,1229.0,0.0,1984.0,11508.664206642066,959.0553505535056,21357.63930117443
484910201091,16561.95268787062,349.0,10515.6,3412.7903404789818,0.0,2.5,0.0,0.0,169063.0,1141.0,0.0,2904.0,34248.893982808026,2854.0744985673355,48177.28432328701
484910201092,8385.589167526272,332.0,10515.6,1727.9519057627683,0.0,2.5,0.0,0.0,137344.0,1242.0,0.0,2859.0,32861.27710843374,2738.439759036145,45104.829014196504
484910201093,15266.435166079717,399.0,10515.6,3145.833311461063,991.0,2.5,2.4837092731829573,0.0,117292.0,1332.0,2196.0,2087.0,25155.45864661654,2096.2882205513783,38816.8919580776
484910201101,14325.346456229548,797.0,10515.6,2951.91061894772,0.0,2.5,0.0,0.0,151523.0,2486.0,0.0,2655.0,30980.55207026349,2581.7126725219573,44448.06268921121
484910201102,7495.531684496801,488.0,10515.6,1544.5448137488763,1120.0,2.5,2.295081967213114,12.70495529057196,145625.0,1447.0,0.0,2956.0,17736.0,1478.0,29808.84976903945
484910201103,10835.010495029066,821.0,9040.395,1968.4617005330128,1477.0,2.1,1.7990255785627285,0.0,82386.0,2016.0,0.0,1833.0,15432.02923264312,1286.002436053593,26440.885933176134
484910201111,16736.67474912115,827.0,9040.395,3040.6526373959523,1540.0,2.1,1.8621523579201933,0.0,82656.0,1922.0,2563.0,1884.0,24598.200725513903,2049.850060459492,36679.24836290986
484910201112,10165.62179749663,496.0,9040.395,1846.8498188955373,1107.0,2.1,2.231854838709677,16.666715542470744,74511.0,1521.0,1264.0,1560.0,17402.322580645163,1450.1935483870968,28306.23411508317
484910201121,15172.571329169108,1351.0,10515.6,3126.4915344396,3331.0,2.5,2.465581051073279,4.971640535614885,165927.0,4287.0,1606.0,2968.0,32833.52775721688,2736.1273131014063,46480.59093219209
484910201122,10667.131417011327,355.0,10515.6,2198.09123638287,0.0,2.5,0.0,0.0,114306.0,971.0,0.0,2107.0,24358.10704225352,2029.8422535211264,37071.79827863639
484910201131,12381.277393210152,638.0,9040.395,2249.381333169076,1068.0,2.1,1.6739811912225706,9.717896836675733,51875.0,1982.0,1137.0,1713.0,15431.58620689655,1285.9655172413793,26731.080436902303
484910201132,30830.8940472239,257.0,9040.395,5601.234456855844,671.0,2.1,2.6108949416342413,0.0,59563.0,976.0,1676.0,1383.0,16896.98054474708,1408.0817120622569,31538.610001602923
484910201141,7968.962706286429,1135.0,5488.619999999999,1360.3203488746483,1551.0,1.7,1.3665198237885463,0.0,43297.0,2734.0,1073.0,1251.0,13378.477533039648,1114.873127753304,20227.417881914294
484910201142,9642.241527204778,947.0,5488.619999999999,1645.9529102669358,1722.0,1.7,1.8183738120380148,0.0,63692.0,2939.0,1294.0,1511.0,17018.35691657867,1418.1964097148891,24152.929826845604
484910201143,2430.442846514793,434.0,3691.95,441.5532094679315,726.0,1.5,1.672811059907834,0.0,55307.0,1142.0,981.0,1466.0,13957.852534562213,1163.1543778801845,18091.355744030145
484910201151,6108.955252571448,1262.0,9040.395,1109.850742689531,2255.0,2.1,1.7868462757527734,0.0,96048.0,3262.0,1235.0,1905.0,21662.28209191759,1805.190174326466,31812.52783460712
484910201152,6370.9524265209,586.0,9040.395,1157.4493493363814,1267.0,2.1,2.1621160409556315,0.0,106000.0,2098.0,1908.0,2121.0,25316.784982935154,2109.732081911263,35514.629332271536
484910202011,25692.35173427876,126.0,9040.395,4667.684485285308,0.0,2.1,0.0,0.0,71250.0,427.0,753.0,1488.0,15966.000000000002,1330.5000000000002,29674.07948528531
484910202012,20264.65160052979,332.0,9040.395,3681.60146855316,725.0,2.1,2.183734939759036,0.0,69500.0,1008.0,936.0,1778.0,18231.759036144576,1519.313253012048,30953.755504697736
484910202021,23345.26686384357,524.0,9040.395,4241.275422047964,1166.0,2.1,2.2251908396946565,0.0,83558.0,1952.0,1067.0,2064.0,21594.34351145038,1799.5286259541983,34876.01393349835
484910202022,26237.73980218896,648.0,10515.6,5406.603112596144,0.0,2.5,0.0,23.91982323224968,117206.0,2289.0,0.0,2308.0,25473.48148148148,2122.7901234567903,41419.60441730988
484910202023,37515.59519465409,525.0,10515.6,7730.541398744717,0.0,2.5,0.0,0.0,98917.0,1695.0,0.0,2532.0,27432.411428571428,2286.034285714286,45678.55282731615
484910202031,4463.587121500801,1486.0,9040.395,810.926791413611,2273.0,2.1,1.5296096904441454,2.433833965488662,70833.0,2847.0,1737.0,1518.0,18318.573351278603,1526.5477792732167,28172.328976657704
484910202032,3143.2378706798954,373.0,9040.395,571.0509802401178,0.0,2.1,0.0,0.0,88011.0,758.0,0.0,1831.0,21029.501340482573,1752.4584450402144,30640.94732072269
484910202041,20386.103783878625,324.0,5488.619999999999,3479.955024711569,602.0,1.7,1.8580246913580247,0.0,35147.0,874.0,744.0,1327.0,12663.518518518518,1055.2932098765432,21632.093543230087
484910202042,27609.404206529467,543.0,10515.6,5689.251126253404,1251.0,2.5,2.303867403314917,0.0,130875.0,1681.0,0.0,2595.0,24831.71270718232,2069.3093922651933,41036.56383343572
484910202043,26187.347708469104,546.0,10515.6,5396.219213189791,0.0,2.5,0.0,0.0,118125.0,1841.0,0.0,2581.0,30461.472527472528,2538.456043956044,46373.29174066232
484910202044,36688.32369095454,190.0,5488.619999999999,6262.781634494885,320.0,1.7,1.6842105263157894,0.0,49565.0,571.0,974.0,0.0,5351.873684210527,445.98947368421057,17103.27531870541
484910203011,24787.12072611596,955.0,9040.395,4503.225708755202,2013.0,2.1,2.107853403141361,47.06820085659016,63542.0,2501.0,498.0,1567.0,14989.18115183246,1249.0984293193717,28579.87006144425
484910203012,39091.76095733296,520.0,10515.6,8055.329386685511,1395.0,2.5,2.6826923076923075,10.929519230735622,103654.0,1750.0,981.0,2477.0,27652.615384615383,2304.3846153846152,46234.47429053163
484910203013,21590.431368765938,1418.0,9040.395,3922.463874575904,2938.0,2.1,2.071932299012694,14.57456084108866,88333.0,4366.0,1602.0,1785.0,21172.2143864598,1764.35119887165,34149.647821876795
484910203021,17585.096188636137,742.0,10515.6,3623.6214134896927,1482.0,2.5,1.9973045822102429,13.92636608670062,99063.0,2309.0,1345.0,2665.0,28436.28032345013,2369.690026954177,42589.42810302653
484910203022,12867.15902546955,1289.0,10515.6,2651.4334909125578,2813.0,2.5,2.182311869666408,4.809944283785195,104321.0,4047.0,1716.0,1803.0,21483.733126454616,1790.311093871218,34655.57656165096
484910203101,28709.028941056706,871.0,10515.6,5915.842081008077,0.0,2.5,0.0,0.0,139570.0,3031.0,0.0,2758.0,31880.073478760045,2656.6727898966706,48311.51555976812
484910203102,17634.204642913563,464.0,10515.6,3633.740803488711,976.0,2.5,2.103448275862069,0.0,115714.0,1318.0,1344.0,1990.0,23211.72413793104,1934.3103448275865,37361.064941419754
484910203111,6887.466767882663,2389.0,9040.395,1251.287624731973,3586.0,2.1,1.5010464629552114,11.894830472964678,82406.0,5128.0,1349.0,2380.0,19906.33235663457,1658.861029719548,30209.909811839512
484910203112,19161.85297519681,634.0,9040.395,3481.249391518776,1101.0,2.1,1.7365930599369086,24.44802122160535,107721.0,1994.0,1989.0,2256.0,25985.47003154574,2165.4558359621446,38531.56244428612
484910203121,12479.000212491448,295.0,5488.619999999999,2130.1941731101165,0.0,1.7,0.0,0.0,60821.0,1135.0,0.0,2009.0,17325.071186440677,1443.75593220339,24943.88535955079
484910203122,19165.31125903964,1329.0,9040.395,3481.877678800759,3065.0,2.1,2.306245297215952,9.330350913166464,104409.0,4276.0,1514.0,1805.0,21481.32731376975,1790.1106094808126,34012.93034348368
484910203123,8707.058758403691,952.0,5488.619999999999,1486.31505058496,1748.0,1.7,1.8361344537815123,11.939810924333033,57888.0,3099.0,1609.0,1310.0,16948.66386554622,1412.388655462185,23935.53872705551
484910203124,8633.253324786632,601.0,9040.395,1568.4551970335854,1451.0,2.1,2.414309484193012,0.0,93229.0,2843.0,1662.0,1681.0,20119.64725457571,1676.6372712146426,30728.497451609295
484910203131,8720.658054795278,908.0,10515.6,1796.996896013476,2025.0,2.5,2.2301762114537445,0.0,141000.0,3338.0,2067.0,2340.0,27748.070484581494,2312.339207048458,40060.66738059497
484910203132,16381.128947586318,904.0,9040.395,2976.0584874015685,1759.0,2.1,1.9457964601769917,16.574532381284513,103713.0,3220.0,1594.0,1576.0,19004.230088495573,1583.6858407079644,31037.258108278427
484910203133,12606.169379426172,404.0,5488.619999999999,2151.9022437720955,0.0,1.7,0.0,49.87638388823547,76583.0,1436.0,0.0,1457.0,16012.574257425744,1334.381188118812,23702.972885086074
484910203134,5927.306936088637,1033.0,9040.395,1076.8495975474234,1918.0,2.1,1.8567279767666989,40.0130247292618,87772.0,2772.0,1299.0,2166.0,19787.87221684414,1648.9893514036787,29945.129839120826
484910203141,20713.584180986632,841.0,9040.395,3763.161757872324,1802.0,2.1,2.1426872770511296,22.73094260073001,85025.0,2725.0,0.0,1424.0,14710.71581450654,1225.8929845422117,27537.003514979595
484910203142,8455.924338590152,645.0,9040.395,1536.2387706736604,1520.0,2.1,2.356589147286822,6.408287526407355,92468.0,2412.0,2047.0,2124.0,25363.367441860464,2113.613953488372,35946.40950006053
484910203143,10901.015369971088,1316.0,9040.395,1980.4532042266596,2344.0,2.1,1.7811550151975684,53.00167518635264,80532.0,3975.0,1552.0,1781.0,20146.258358662617,1678.8548632218844,31220.10823807563
484910203151,18514.364965646066,2145.0,10515.6,3815.1084661130726,4441.0,2.5,2.0703962703962704,5.540031786378387,162355.0,7527.0,1658.0,2865.0,31996.38601398601,2666.365501165501,46332.634511885466
484910203152,8554.899463977416,441.0,9040.395,1554.220178603045,679.0,2.1,1.5396825396825398,0.0,81328.0,1231.0,1414.0,2104.0,21211.26530612245,1767.6054421768708,31805.880484725494
484910203161,15220.82481184529,680.0,10515.6,3136.434747216216,1333.0,2.5,1.9602941176470587,16.715735294066246,118049.0,2109.0,1671.0,2494.0,26805.44117647059,2233.7867647058824,40474.191658980875
484910203162,4890.652735817829,1761.0,3691.95,888.5143771186139,2801.0,1.5,1.5905735377626349,24.93855505645111,63820.0,3538.0,1231.0,1564.0,16004.156729131177,1333.6797274275982,20609.55966130624
484910203171,27897.34124442891,671.0,9040.395,5068.278227469403,1419.0,2.1,2.114754098360656,0.0,85703.0,2216.0,1465.0,2737.0,26247.040238450078,2187.2533532041725,40355.713465919485
484910203172,13787.38383161478,1085.0,9040.395,2504.837169796298,1771.0,2.1,1.632258064516129,5.238110599062233,77150.0,3071.0,1464.0,2157.0,20495.84516129032,1707.9870967741936,32046.315441685678
484910203181,7862.385932440946,1095.0,9040.395,1428.4070689105522,2203.0,2.1,2.011872146118721,24.063997509265977,97138.0,3857.0,2185.0,2056.0,24926.465753424654,2077.2054794520545,35419.331819844476
484910203182,13655.589747896758,1431.0,9040.395,2480.893343782028,2540.0,2.1,1.7749825296995108,33.57801600904483,85125.0,3963.0,1227.0,1844.0,18257.84486373165,1521.4870719776382,29812.711223522725
484910203183,6575.254474273318,496.0,5488.619999999999,1122.4111330483595,863.0,1.7,1.7399193548387095,0.0,59557.0,1263.0,1373.0,1697.0,18780.58064516129,1565.048387096774,25391.611778209648
484910203191,10688.205672572283,964.0,10515.6,2202.4338412173765,2009.0,2.5,2.0840248962655603,6.9675169747050925,129057.0,3254.0,2108.0,2062.0,24791.52697095436,2065.960580912863,37516.528329146444
484910203192,10680.408380376486,1334.0,9040.395,1940.374201987936,2902.0,2.1,2.1754122938530736,6.584227204559281,80288.0,5140.0,1762.0,1699.0,20622.62068965517,1718.551724137931,31609.974118847666
484910203201,6800.2298296971885,628.0,9040.395,1235.4387640623268,1534.0,2.1,2.4426751592356686,15.631680660056158,99026.0,2026.0,1769.0,1774.0,21279.78343949045,1773.3152866242035,31571.248884212833
484910203202,7010.189707941736,279.0,9040.395,1273.5834413713685,0.0,2.1,0.0,0.0,76125.0,870.0,0.0,1568.0,17804.387096774193,1483.6989247311828,28118.36553814556
484910203203,15240.010622919144,1113.0,9040.395,2768.744639490275,2027.0,2.1,1.821203953279425,16.247427101150727,98667.0,2563.0,1697.0,1744.0,20754.69541778976,1729.5579514824797,32580.082484381186
484910203204,21219.82571882764,471.0,10515.6,4372.601323327011,908.0,2.5,1.9278131634819533,23.03616097271434,112083.0,1302.0,1882.0,1806.0,21772.68789808917,1814.3906581740976,36683.9253823889
484910203211,6216.255694680979,345.0,9040.395,1129.3446611162622,696.0,2.1,2.017391304347826,0.0,66202.0,1075.0,1441.0,1395.0,16866.399999999998,1405.5333333333333,27036.13966111626
484910203212,8712.308244638956,378.0,9040.395,1582.8175810884416,715.0,2.1,1.891534391534392,0.0,60625.0,986.0,940.0,1408.0,15633.142857142857,1302.7619047619048,26256.3554382313
484910203221,8522.166674215658,657.0,9040.395,1548.2734152817563,1402.0,2.1,2.1339421613394216,8.650456620977966,109592.0,1875.0,1797.0,2057.0,23990.666666666668,1999.2222222222224,34587.9855385694
484910203222,10813.067355604937,471.0,9040.395,1964.4751580589032,948.0,2.1,2.0127388535031847,44.97536189910895,86406.0,1658.0,1089.0,1662.0,18440.331210191085,1536.6942675159237,29490.176730149098
484910203223,8502.603488063794,1061.0,9040.395,1544.719253271668,2114.0,2.1,1.992459943449576,0.0,90222.0,3057.0,1378.0,2011.0,21819.55136663525,1818.295947219604,32404.66561990692
484910203224,6348.738621565196,974.0,5488.619999999999,1083.7443535516409,1560.0,1.7,1.6016427104722792,0.0,44338.0,2500.0,1078.0,1457.0,14845.786447638604,1237.1488706365503,21418.150801190244
484910203231,7889.063687456288,759.0,9040.395,1433.2537775526896,1508.0,2.1,1.986824769433465,13.61444484365199,69904.0,2691.0,1316.0,1885.0,19039.573122529648,1586.631093544137,29526.83634492599
484910203232,5691.64204124888,370.0,9040.395,1034.0349348514317,742.0,2.1,2.0054054054054054,9.774803439773384,99167.0,1196.0,1635.0,1773.0,20586.745945945942,1715.562162162162,30670.95068423715
484910203241,8597.887927382537,1378.0,10515.6,1771.698628784369,3093.0,2.5,2.2445573294629897,15.747506267269165,137500.0,5257.0,2146.0,2643.0,30837.413642960808,2569.784470246734,43140.459778012446
484910203242,3656.578188912798,304.0,9040.395,664.3126117119558,592.0,2.1,1.947368421052632,0.0,99022.0,894.0,1435.0,1570.0,18594.868421052637,1549.5723684210527,28299.57603276459
484910203243,9705.684896753664,1477.0,9040.395,1763.290308345017,2746.0,2.1,1.859174001354096,11.193894257366944,101050.0,4327.0,988.0,1720.0,18635.796885578875,1552.9830737982395,29450.67608818126
484910203251,11576.066353689965,663.0,9040.395,2103.0937875438035,1275.0,2.1,1.9230769230769231,14.027190456559088,62952.0,2514.0,1288.0,1501.0,16697.37556561086,1391.447963800905,27854.891543611222
484910203252,6494.605949665813,279.0,5488.619999999999,1108.6442435328945,503.0,1.7,1.8028673835125448,1.8518572824967487,62702.0,1031.0,1447.0,1200.0,15706.709677419354,1308.8924731182794,22305.825778234743
484910203261,10972.640497774228,861.0,10515.6,2261.0450715619686,1938.0,2.5,2.250871080139373,0.0,151607.0,2900.0,2096.0,2473.0,29344.9756097561,2445.414634146341,42121.62068131807
484910203262,14430.958967658264,972.0,10515.6,2973.6733522214126,1956.0,2.5,2.0123456790123457,0.0,128500.0,3034.0,1742.0,2125.0,24511.765432098768,2042.647119341564,38001.03878432018
484910203271,13697.596647798324,669.0,9040.395,2488.5249906228214,1430.0,2.1,2.1375186846038865,13.901386057845553,110139.0,1931.0,1531.0,2109.0,24126.08071748879,2010.506726457399,35668.902094169454
484910203272,17688.279004519765,303.0,5488.619999999999,3019.4301006627893,560.0,1.7,1.848184818481848,0.0,62991.0,884.0,1297.0,1375.0,16048.990099009903,1337.415841584159,24557.040199672694
484910203281,18854.090036078826,1188.0,9040.395,3425.3362423090757,2146.0,2.1,1.8063973063973064,10.43774104679986,95197.0,3263.0,928.0,1691.0,17586.81818181818,1465.5681818181818,30062.987165174054
484910203282,7439.860091463253,516.0,9040.395,1351.644251206622,1090.0,2.1,2.112403100775194,0.0,96196.0,1587.0,2048.0,1868.0,22683.906976744187,1890.3255813953488,33075.94622795081
484910203283,7769.695620828213,752.0,10515.6,1601.039603418502,1648.0,2.5,2.191489361702128,8.93176378140387,104432.0,2668.0,0.0,1919.0,16842.287234042553,1403.523936170213,28967.858601242457
484910204031,5463.589251323656,372.0,10515.6,1125.838539251346,819.0,2.5,2.2016129032258065,15.277822580598182,119881.0,1306.0,2137.0,2041.0,24680.90322580645,2056.741935483871,36337.61958763839
484910204032,6526.792645085094,442.0,5488.619999999999,1114.1385868189209,731.0,1.7,1.6538461538461535,0.0,61250.0,1101.0,1247.0,1646.0,17455.493212669684,1454.6244343891403,24058.251799488604
484910204041,7858.114078358176,687.0,5488.619999999999,1341.3982319350514,1101.0,1.7,1.6026200873362446,0.0,80972.0,1666.0,1637.0,1540.0,18896.80349344978,1574.7336244541484,25726.82172538483
484910204042,7465.483043771895,601.0,9040.395,1356.2993274797168,1236.0,2.1,2.0565723793677204,0.0,96550.0,2111.0,1632.0,1685.0,20144.865224625624,1678.738768718802,30541.55955210534
484910204051,1860.5638929686093,373.0,3691.95,338.01986314490284,511.0,1.5,1.3699731903485255,0.0,41635.0,948.0,1245.0,0.0,11575.49597855228,964.6246648793566,15605.465841697183
484910204052,3394.482897079639,531.0,9040.395,616.6961793974422,892.0,2.1,1.67984934086629,0.0,100025.0,1568.0,1599.0,1526.0,18633.69491525424,1552.80790960452,28290.78609465168
484910204053,3601.587665563248,598.0,5488.619999999999,614.7993371655178,1139.0,1.7,1.904682274247492,0.0,59461.0,1810.0,1242.0,1982.0,18185.73913043478,1515.4782608695652,24289.158467600297
484910204054,11077.514177199751,1005.0,5488.619999999999,1890.9572682909984,1463.0,1.7,1.4557213930348258,6.169172320198125,59514.0,2059.0,1186.0,1527.0,15547.140298507462,1295.595024875622,22932.886739118658
484910204061,8662.558660766363,1177.0,5488.619999999999,1478.7187810861435,1855.0,1.7,1.5760407816482582,8.779408357121376,58608.0,2928.0,1278.0,0.0,14293.621070518268,1191.1350892098558,21269.73925996153
484910204062,8620.75775343205,1869.0,3691.95,1566.1850512271687,2694.0,1.5,1.4414125200642054,8.293229242641944,60932.0,3726.0,1204.0,1672.0,15538.747993579456,1294.8956661316213,20805.176274049267
484910204081,12889.96063852218,899.0,5488.619999999999,2200.3460674929065,1583.0,1.7,1.760845383759733,5.747143290507153,94769.0,2277.0,1478.0,1660.0,18272.889877641825,1522.7408231368186,25967.60308842524
484910204082,11190.316424065642,487.0,5488.619999999999,1910.2128724977292,852.0,1.7,1.749486652977413,35.01036960974861,70993.0,1398.0,1363.0,1602.0,17651.605749486655,1470.9671457905545,25085.44899159413
484910204083,7880.726655768113,254.0,9040.395,1431.7391387268358,519.0,2.1,2.043307086614173,20.341267000653268,95769.0,801.0,0.0,2073.0,12438.0,1036.5,22930.47540572749
484910204091,10499.551615469034,1498.0,5488.619999999999,1792.2977234308123,2243.0,1.7,1.4973297730307076,5.863390581363205,83506.0,2818.0,1381.0,1791.0,17990.851802403206,1499.2376502002671,25277.63291641538
484910204092,14520.252076239472,751.0,9040.395,2637.981763587178,1506.0,2.1,2.0053262316910785,0.0,113348.0,2149.0,1424.0,2038.0,22886.252996005325,1907.1877496671104,34564.629759592506
484910204101,4726.101567440544,516.0,10515.6,973.8702966647228,954.0,2.5,1.848837209302325,0.0,122500.0,1435.0,2215.0,2280.0,27246.627906976744,2270.5523255813955,38736.098203641464
484910204102,6776.133303666378,971.0,5488.619999999999,1156.7016134224154,1182.0,1.7,1.2173017507723995,48.42101394985578,56681.0,1953.0,1376.0,1930.0,18846.673532440785,1570.5561277033985,25540.416159813056
484910204103,11507.415999640356,272.0,9040.395,2090.6216637062967,0.0,2.1,0.0,0.0,91288.0,872.0,0.0,1676.0,18337.41176470588,1528.1176470588236,29468.42842841218
484910204104,4395.446610504007,669.0,3691.95,798.5472938382765,906.0,1.5,1.3542600896860986,0.0,69017.0,1155.0,989.0,1662.0,14704.860986547084,1225.405082212257,19195.35828038536
484910204111,1896.8389458396896,966.0,9040.395,344.6101707679819,1955.0,2.1,2.023809523809524,7.487944664008595,128529.0,2980.0,1507.0,2006.0,22460.32298136646,1871.6935817805384,31852.81609679845
484910204112,2591.0257662352938,636.0,9040.395,470.7272769388025,1246.0,2.1,1.9591194968553456,15.435055746093187,90278.0,1812.0,1565.0,1983.0,21635.01886792453,1802.9182389937107,31161.576200609423
484910204113,22835.68804226877,206.0,10515.6,4705.569266957384,333.0,2.5,1.616504854368932,0.0,133214.0,434.0,0.0,1908.0,18005.59223300971,1500.4660194174758,33226.76149996709
484910205031,6102.079507567199,879.0,10515.6,1257.4071664575908,0.0,2.5,0.0,0.0,128250.0,2725.0,0.0,2307.0,27211.576791808875,2267.6313993174062,38984.58395826646
484910205032,7594.885149493181,445.0,10515.6,1565.017794925854,0.0,2.5,0.0,0.0,126042.0,1488.0,1664.0,1783.0,21232.341573033704,1769.3617977528088,33312.95936795956
484910205033,11844.959792850716,631.0,9040.395,2151.9452802816627,1403.0,2.1,2.223454833597464,0.0,90096.0,1912.0,0.0,1876.0,20300.044374009507,1691.6703645007924,31492.38465429117
484910205041,4507.31699750423,527.0,9040.395,818.8714617137738,1263.0,2.1,2.396584440227704,103.92187338246464,79362.0,2582.0,1705.0,1393.0,18627.074003795064,1552.2561669829222,28590.2623388913
484910205042,4791.527949774468,580.0,5488.619999999999,817.9248934291041,1049.0,1.7,1.8086206896551724,0.0,62328.0,1649.0,1328.0,1369.0,16140.43448275862,1345.0362068965517,22446.979376187723
484910205043,4982.362252665248,1827.0,3691.95,905.1757981270526,2868.0,1.5,1.5697865353037768,0.0,60346.0,4495.0,1198.0,1130.0,14199.579638752051,1183.2983032293375,18796.705436879103
484910205044,8804.822081975653,913.0,3691.95,1599.6251278508726,1393.0,1.5,1.5257393209200438,7.922622722269773,58258.0,2027.0,1212.0,2168.0,15775.386637458923,1314.6155531215772,21074.884388032064
484910205051,12768.76957573777,654.0,10515.6,2631.1591567215432,1384.0,2.5,2.1162079510703364,3.1600500416917003,141833.0,2039.0,0.0,2115.0,24060.5504587156,2005.0458715596328,37210.469665478835
484910205052,4651.75386180423,263.0,10515.6,958.550054153813,540.0,2.5,2.053231939163498,0.0,126458.0,880.0,1654.0,1908.0,22525.14068441065,1877.0950570342209,33999.290738564465
484910205061,11164.35864553394,912.0,10515.6,2300.550910945754,1929.0,2.5,2.1151315789473686,0.0,104211.0,2986.0,1500.0,2260.0,25560.000000000004,2130.0,38376.150910945755
484910205062,6684.795494192124,558.0,9040.395,1214.4671121684548,1089.0,2.1,1.9516129032258065,0.0,75427.0,1549.0,1644.0,1554.0,19011.87096774193,1584.3225806451612,29266.733079910384
484910205063,5179.515673431056,537.0,10515.6,1067.3017482769833,1251.0,2.5,2.329608938547486,0.0,125847.0,1879.0,2109.0,2182.0,26066.54748603352,2172.212290502793,37649.4492343105
484910205071,16804.573418192023,657.0,9040.395,3052.9881980901023,1202.0,2.1,1.8295281582952816,0.0,81067.0,1948.0,1619.0,1775.0,20430.95890410959,1702.5799086757993,32524.34210219969
484910205072,5955.843072708136,264.0,10515.6,1227.2733832184565,627.0,2.5,2.375,0.0,140250.0,955.0,2133.0,2092.0,25191.590909090908,2099.2992424242425,36934.46429230936
484910205081,8772.846070482712,1812.0,3691.95,1593.8158530016665,2633.0,1.5,1.4530905077262692,22.24068332323083,58186.0,4036.0,1242.0,1791.0,15642.059602649008,1303.5049668874174,20950.066138973903
484910205082,18583.78609208569,338.0,10515.6,3829.413527491,614.0,2.5,1.816568047337278,0.0,143043.0,1002.0,2133.0,2193.0,26175.40828402367,2181.2840236686397,40520.42181151467
484910205091,15927.639252129413,723.0,10515.6,3282.0823975732496,1684.0,2.5,2.3291839557399725,0.0,165350.0,2640.0,3065.0,3221.0,38530.30705394191,3210.858921161825,52327.98945151516
484910205092,8385.032477933644,421.0,9040.395,1523.3594188127756,685.0,2.1,1.6270783847981,0.0,69479.0,1261.0,1738.0,1500.0,18542.707838479808,1545.2256532066508,29106.462257292584
484910205093,9849.247343503155,866.0,10515.6,2029.556346910295,2043.0,2.5,2.359122401847575,0.0,165125.0,3305.0,2321.0,2811.0,33365.34872979214,2780.445727482678,45910.50507670244
484910205101,11705.317060424217,1496.0,10515.6,2412.021924523183,3014.0,2.5,2.014705882352941,0.0,147700.0,5385.0,2651.0,2764.0,32995.7807486631,2749.648395721925,45923.40267318628
484910205102,13226.00956156169,373.0,10515.6,2725.3789770718004,779.0,2.5,2.088471849865952,12.466524494234148,117250.0,1122.0,0.0,2423.0,14538.0,1211.5,27791.445501566035
